time,C1,TOCO,all_non_zero
2017-07-25 22:02:52.438,151,2,True
2017-07-25 22:02:52.438,151,2,True
2017-07-25 22:02:53.453,150,2,True
2017-07-25 22:02:53.453,148,2,True
2017-07-25 22:02:53.453,148,2,True
2017-07-25 22:02:53.453,147,2,True
2017-07-25 22:02:53.453,150,2,True
2017-07-25 22:02:53.453,148,2,True
2017-07-25 22:02:53.453,148,2,True
2017-07-25 22:02:53.453,147,2,True
2017-07-25 22:02:54.459,147,2,True
2017-07-25 22:02:54.459,147,2,True
2017-07-25 22:02:54.459,146,2,True
2017-07-25 22:02:54.459,146,2,True
2017-07-25 22:02:54.459,147,2,True
2017-07-25 22:02:54.459,147,2,True
2017-07-25 22:02:54.459,146,2,True
2017-07-25 22:02:54.459,146,2,True
2017-07-25 22:02:55.450,146,2,True
2017-07-25 22:02:55.450,147,2,True
2017-07-25 22:02:55.450,147,2,True
2017-07-25 22:02:55.450,147,1,True
2017-07-25 22:02:55.450,146,2,True
2017-07-25 22:02:55.450,147,2,True
2017-07-25 22:02:55.450,147,2,True
2017-07-25 22:02:55.450,147,1,True
2017-07-25 22:02:56.436,147,1,True
2017-07-25 22:02:56.436,148,1,True
2017-07-25 22:02:56.436,148,1,True
2017-07-25 22:02:56.436,148,2,True
2017-07-25 22:02:56.436,147,1,True
2017-07-25 22:02:56.436,148,1,True
2017-07-25 22:02:56.436,148,1,True
2017-07-25 22:02:56.436,148,2,True
2017-07-25 22:02:57.464,149,2,True
2017-07-25 22:02:57.464,149,2,True
2017-07-25 22:02:57.464,149,2,True
2017-07-25 22:02:57.464,150,2,True
2017-07-25 22:02:57.464,149,2,True
2017-07-25 22:02:57.464,149,2,True
2017-07-25 22:02:57.464,149,2,True
2017-07-25 22:02:57.464,150,2,True
2017-07-25 22:02:58.436,150,2,True
2017-07-25 22:02:58.436,151,2,True
2017-07-25 22:02:58.436,153,2,True
2017-07-25 22:02:58.436,153,2,True
2017-07-25 22:02:58.436,150,2,True
2017-07-25 22:02:58.436,151,2,True
2017-07-25 22:02:58.436,153,2,True
2017-07-25 22:02:58.436,153,2,True
2017-07-25 22:02:59.443,153,2,True
2017-07-25 22:02:59.443,153,1,True
2017-07-25 22:02:59.443,153,1,True
2017-07-25 22:02:59.443,154,1,True
2017-07-25 22:02:59.443,153,2,True
2017-07-25 22:02:59.443,153,1,True
2017-07-25 22:02:59.443,153,1,True
2017-07-25 22:02:59.443,154,1,True
2017-07-25 22:03:00.452,155,1,True
2017-07-25 22:03:00.452,155,1,True
2017-07-25 22:03:00.452,156,1,True
2017-07-25 22:03:00.452,157,1,True
2017-07-25 22:03:00.452,155,1,True
2017-07-25 22:03:00.452,155,1,True
2017-07-25 22:03:00.452,156,1,True
2017-07-25 22:03:00.452,157,1,True
2017-07-25 22:03:01.443,157,1,True
2017-07-25 22:03:01.443,157,1,True
2017-07-25 22:03:01.443,157,1,True
2017-07-25 22:03:01.443,157,1,True
2017-07-25 22:03:01.443,157,1,True
2017-07-25 22:03:01.443,157,1,True
2017-07-25 22:03:01.443,157,1,True
2017-07-25 22:03:01.443,157,1,True
2017-07-25 22:03:02.453,157,1,True
2017-07-25 22:03:02.453,157,1,True
2017-07-25 22:03:02.453,157,1,True
2017-07-25 22:03:02.453,157,1,True
2017-07-25 22:03:02.453,157,1,True
2017-07-25 22:03:02.453,157,1,True
2017-07-25 22:03:02.453,157,1,True
2017-07-25 22:03:02.453,157,1,True
2017-07-25 22:03:03.448,157,1,True
2017-07-25 22:03:03.448,157,1,True
2017-07-25 22:03:03.448,157,1,True
2017-07-25 22:03:03.448,157,1,True
2017-07-25 22:03:03.448,157,1,True
2017-07-25 22:03:03.448,157,1,True
2017-07-25 22:03:03.448,157,1,True
2017-07-25 22:03:03.448,157,1,True
2017-07-25 22:03:04.448,156,1,True
2017-07-25 22:03:04.448,156,1,True
2017-07-25 22:03:04.448,156,1,True
2017-07-25 22:03:04.448,156,1,True
2017-07-25 22:03:04.448,156,1,True
2017-07-25 22:03:04.448,156,1,True
2017-07-25 22:03:04.448,156,1,True
2017-07-25 22:03:04.448,156,1,True
2017-07-25 22:03:05.446,155,1,True
2017-07-25 22:03:05.446,155,1,True
2017-07-25 22:03:05.446,154,1,True
2017-07-25 22:03:05.446,154,2,True
2017-07-25 22:03:05.446,155,1,True
2017-07-25 22:03:05.446,155,1,True
2017-07-25 22:03:05.446,154,1,True
2017-07-25 22:03:05.446,154,2,True
2017-07-25 22:03:06.449,154,2,True
2017-07-25 22:03:06.449,154,2,True
2017-07-25 22:03:06.449,154,2,True
2017-07-25 22:03:06.449,154,3,True
2017-07-25 22:03:06.449,154,2,True
2017-07-25 22:03:06.449,154,2,True
2017-07-25 22:03:06.449,154,2,True
2017-07-25 22:03:06.449,154,3,True
2017-07-25 22:03:07.442,153,3,True
2017-07-25 22:03:07.442,153,3,True
2017-07-25 22:03:07.442,153,4,True
2017-07-25 22:03:07.442,153,4,True
2017-07-25 22:03:07.442,153,3,True
2017-07-25 22:03:07.442,153,3,True
2017-07-25 22:03:07.442,153,4,True
2017-07-25 22:03:07.442,153,4,True
2017-07-25 22:03:08.450,153,4,True
2017-07-25 22:03:08.450,153,5,True
2017-07-25 22:03:08.450,153,5,True
2017-07-25 22:03:08.450,153,5,True
2017-07-25 22:03:08.450,153,4,True
2017-07-25 22:03:08.450,153,5,True
2017-07-25 22:03:08.450,153,5,True
2017-07-25 22:03:08.450,153,5,True
2017-07-25 22:03:09.460,153,5,True
2017-07-25 22:03:09.460,153,5,True
2017-07-25 22:03:09.460,153,5,True
2017-07-25 22:03:09.460,153,5,True
2017-07-25 22:03:09.460,153,5,True
2017-07-25 22:03:09.460,153,5,True
2017-07-25 22:03:09.460,153,5,True
2017-07-25 22:03:09.460,153,5,True
2017-07-25 22:03:10.450,153,5,True
2017-07-25 22:03:10.450,153,5,True
2017-07-25 22:03:10.450,153,5,True
2017-07-25 22:03:10.450,153,4,True
2017-07-25 22:03:10.450,153,5,True
2017-07-25 22:03:10.450,153,5,True
2017-07-25 22:03:10.450,153,5,True
2017-07-25 22:03:10.450,153,4,True
2017-07-25 22:03:11.437,153,4,True
2017-07-25 22:03:11.437,153,4,True
2017-07-25 22:03:11.437,153,3,True
2017-07-25 22:03:11.437,153,3,True
2017-07-25 22:03:11.437,153,4,True
2017-07-25 22:03:11.437,153,4,True
2017-07-25 22:03:11.437,153,3,True
2017-07-25 22:03:11.437,153,3,True
2017-07-25 22:03:12.450,153,3,True
2017-07-25 22:03:12.450,153,3,True
2017-07-25 22:03:12.450,153,3,True
2017-07-25 22:03:12.450,153,3,True
2017-07-25 22:03:12.450,153,3,True
2017-07-25 22:03:12.450,153,3,True
2017-07-25 22:03:12.450,153,3,True
2017-07-25 22:03:12.450,153,3,True
2017-07-25 22:03:13.438,153,3,True
2017-07-25 22:03:13.438,153,3,True
2017-07-25 22:03:13.438,153,4,True
2017-07-25 22:03:13.438,153,4,True
2017-07-25 22:03:13.438,153,3,True
2017-07-25 22:03:13.438,153,3,True
2017-07-25 22:03:13.438,153,4,True
2017-07-25 22:03:13.438,153,4,True
2017-07-25 22:03:14.443,153,4,True
2017-07-25 22:03:14.443,153,5,True
2017-07-25 22:03:14.443,153,5,True
2017-07-25 22:03:14.443,153,5,True
2017-07-25 22:03:14.443,153,4,True
2017-07-25 22:03:14.443,153,5,True
2017-07-25 22:03:14.443,153,5,True
2017-07-25 22:03:14.443,153,5,True
2017-07-25 22:03:15.467,153,5,True
2017-07-25 22:03:15.467,154,5,True
2017-07-25 22:03:15.467,154,5,True
2017-07-25 22:03:15.467,154,5,True
2017-07-25 22:03:15.467,153,5,True
2017-07-25 22:03:15.467,154,5,True
2017-07-25 22:03:15.467,154,5,True
2017-07-25 22:03:15.467,154,5,True
2017-07-25 22:03:16.445,155,5,True
2017-07-25 22:03:16.445,156,5,True
2017-07-25 22:03:16.445,156,5,True
2017-07-25 22:03:16.445,156,6,True
2017-07-25 22:03:16.445,155,5,True
2017-07-25 22:03:16.445,156,5,True
2017-07-25 22:03:16.445,156,5,True
2017-07-25 22:03:16.445,156,6,True
2017-07-25 22:03:17.463,157,6,True
2017-07-25 22:03:17.463,157,6,True
2017-07-25 22:03:17.463,157,6,True
2017-07-25 22:03:17.463,157,6,True
2017-07-25 22:03:17.463,157,6,True
2017-07-25 22:03:17.463,157,6,True
2017-07-25 22:03:17.463,157,6,True
2017-07-25 22:03:17.463,157,6,True
2017-07-25 22:03:18.444,157,6,True
2017-07-25 22:03:18.444,157,6,True
2017-07-25 22:03:18.444,157,6,True
2017-07-25 22:03:18.444,157,6,True
2017-07-25 22:03:18.444,157,6,True
2017-07-25 22:03:18.444,157,6,True
2017-07-25 22:03:18.444,157,6,True
2017-07-25 22:03:18.444,157,6,True
2017-07-25 22:03:19.453,157,6,True
2017-07-25 22:03:19.453,157,6,True
2017-07-25 22:03:19.453,157,6,True
2017-07-25 22:03:19.453,158,5,True
2017-07-25 22:03:19.453,157,6,True
2017-07-25 22:03:19.453,157,6,True
2017-07-25 22:03:19.453,157,6,True
2017-07-25 22:03:19.453,158,5,True
2017-07-25 22:03:20.441,158,5,True
2017-07-25 22:03:20.441,158,5,True
2017-07-25 22:03:20.441,158,5,True
2017-07-25 22:03:20.441,158,4,True
2017-07-25 22:03:20.441,158,5,True
2017-07-25 22:03:20.441,158,5,True
2017-07-25 22:03:20.441,158,5,True
2017-07-25 22:03:20.441,158,4,True
2017-07-25 22:03:21.469,158,4,True
2017-07-25 22:03:21.469,158,4,True
2017-07-25 22:03:21.469,158,4,True
2017-07-25 22:03:21.469,158,4,True
2017-07-25 22:03:21.469,158,4,True
2017-07-25 22:03:21.469,158,4,True
2017-07-25 22:03:21.469,158,4,True
2017-07-25 22:03:21.469,158,4,True
2017-07-25 22:03:22.441,157,4,True
2017-07-25 22:03:22.441,157,4,True
2017-07-25 22:03:22.441,157,4,True
2017-07-25 22:03:22.441,156,4,True
2017-07-25 22:03:22.441,157,4,True
2017-07-25 22:03:22.441,157,4,True
2017-07-25 22:03:22.441,157,4,True
2017-07-25 22:03:22.441,156,4,True
2017-07-25 22:03:23.452,156,3,True
2017-07-25 22:03:23.452,155,4,True
2017-07-25 22:03:23.452,155,4,True
2017-07-25 22:03:23.452,155,4,True
2017-07-25 22:03:23.452,156,3,True
2017-07-25 22:03:23.452,155,4,True
2017-07-25 22:03:23.452,155,4,True
2017-07-25 22:03:23.452,155,4,True
2017-07-25 22:03:24.439,156,4,True
2017-07-25 22:03:24.439,156,4,True
2017-07-25 22:03:24.439,156,4,True
2017-07-25 22:03:24.439,155,3,True
2017-07-25 22:03:24.439,156,4,True
2017-07-25 22:03:24.439,156,4,True
2017-07-25 22:03:24.439,156,4,True
2017-07-25 22:03:24.439,155,3,True
2017-07-25 22:03:25.450,155,3,True
2017-07-25 22:03:25.450,155,3,True
2017-07-25 22:03:25.450,154,3,True
2017-07-25 22:03:25.450,154,3,True
2017-07-25 22:03:25.450,155,3,True
2017-07-25 22:03:25.450,155,3,True
2017-07-25 22:03:25.450,154,3,True
2017-07-25 22:03:25.450,154,3,True
2017-07-25 22:03:26.440,154,3,True
2017-07-25 22:03:26.440,154,3,True
2017-07-25 22:03:26.440,154,3,True
2017-07-25 22:03:26.440,154,3,True
2017-07-25 22:03:26.440,154,3,True
2017-07-25 22:03:26.440,154,3,True
2017-07-25 22:03:26.440,154,3,True
2017-07-25 22:03:26.440,154,3,True
2017-07-25 22:03:27.445,155,3,True
2017-07-25 22:03:27.445,155,3,True
2017-07-25 22:03:27.445,155,3,True
2017-07-25 22:03:27.445,155,3,True
2017-07-25 22:03:27.445,155,3,True
2017-07-25 22:03:27.445,155,3,True
2017-07-25 22:03:27.445,155,3,True
2017-07-25 22:03:27.445,155,3,True
2017-07-25 22:03:28.456,155,3,True
2017-07-25 22:03:28.456,155,3,True
2017-07-25 22:03:28.456,155,3,True
2017-07-25 22:03:28.456,154,3,True
2017-07-25 22:03:28.456,155,3,True
2017-07-25 22:03:28.456,155,3,True
2017-07-25 22:03:28.456,155,3,True
2017-07-25 22:03:28.456,154,3,True
2017-07-25 22:03:29.446,154,3,True
2017-07-25 22:03:29.446,154,3,True
2017-07-25 22:03:29.446,154,3,True
2017-07-25 22:03:29.446,154,3,True
2017-07-25 22:03:29.446,154,3,True
2017-07-25 22:03:29.446,154,3,True
2017-07-25 22:03:29.446,154,3,True
2017-07-25 22:03:29.446,154,3,True
2017-07-25 22:03:30.448,154,3,True
2017-07-25 22:03:30.448,153,3,True
2017-07-25 22:03:30.448,153,3,True
2017-07-25 22:03:30.448,153,3,True
2017-07-25 22:03:30.448,154,3,True
2017-07-25 22:03:30.448,153,3,True
2017-07-25 22:03:30.448,153,3,True
2017-07-25 22:03:30.448,153,3,True
2017-07-25 22:03:31.443,153,4,True
2017-07-25 22:03:31.443,153,4,True
2017-07-25 22:03:31.443,153,4,True
2017-07-25 22:03:31.443,154,4,True
2017-07-25 22:03:31.443,153,4,True
2017-07-25 22:03:31.443,153,4,True
2017-07-25 22:03:31.443,153,4,True
2017-07-25 22:03:31.443,154,4,True
2017-07-25 22:03:32.451,154,4,True
2017-07-25 22:03:32.451,155,3,True
2017-07-25 22:03:32.451,156,3,True
2017-07-25 22:03:32.451,156,2,True
2017-07-25 22:03:32.451,154,4,True
2017-07-25 22:03:32.451,155,3,True
2017-07-25 22:03:32.451,156,3,True
2017-07-25 22:03:32.451,156,2,True
2017-07-25 22:03:33.441,156,2,True
2017-07-25 22:03:33.441,157,1,True
2017-07-25 22:03:33.441,157,1,True
2017-07-25 22:03:33.441,157,1,True
2017-07-25 22:03:33.441,156,2,True
2017-07-25 22:03:33.441,157,1,True
2017-07-25 22:03:33.441,157,1,True
2017-07-25 22:03:33.441,157,1,True
2017-07-25 22:03:34.452,157,1,True
2017-07-25 22:03:34.452,157,1,True
2017-07-25 22:03:34.452,157,1,True
2017-07-25 22:03:34.452,157,1,True
2017-07-25 22:03:34.452,157,1,True
2017-07-25 22:03:34.452,157,1,True
2017-07-25 22:03:34.452,157,1,True
2017-07-25 22:03:34.452,157,1,True
2017-07-25 22:03:35.445,157,1,True
2017-07-25 22:03:35.445,157,1,True
2017-07-25 22:03:35.445,157,1,True
2017-07-25 22:03:35.445,157,1,True
2017-07-25 22:03:35.445,157,1,True
2017-07-25 22:03:35.445,157,1,True
2017-07-25 22:03:35.445,157,1,True
2017-07-25 22:03:35.445,157,1,True
2017-07-25 22:03:36.452,157,1,True
2017-07-25 22:03:36.452,157,1,True
2017-07-25 22:03:36.452,157,2,True
2017-07-25 22:03:36.452,157,2,True
2017-07-25 22:03:36.452,157,1,True
2017-07-25 22:03:36.452,157,1,True
2017-07-25 22:03:36.452,157,2,True
2017-07-25 22:03:36.452,157,2,True
2017-07-25 22:03:37.458,157,2,True
2017-07-25 22:03:37.458,157,2,True
2017-07-25 22:03:37.458,158,3,True
2017-07-25 22:03:37.458,157,3,True
2017-07-25 22:03:37.458,157,2,True
2017-07-25 22:03:37.458,157,2,True
2017-07-25 22:03:37.458,158,3,True
2017-07-25 22:03:37.458,157,3,True
2017-07-25 22:03:38.447,157,3,True
2017-07-25 22:03:38.447,157,3,True
2017-07-25 22:03:38.447,158,3,True
2017-07-25 22:03:38.447,158,2,True
2017-07-25 22:03:38.447,157,3,True
2017-07-25 22:03:38.447,157,3,True
2017-07-25 22:03:38.447,158,3,True
2017-07-25 22:03:38.447,158,2,True
2017-07-25 22:03:39.440,157,2,True
2017-07-25 22:03:39.440,157,2,True
2017-07-25 22:03:39.440,157,2,True
2017-07-25 22:03:39.440,158,2,True
2017-07-25 22:03:39.440,157,2,True
2017-07-25 22:03:39.440,157,2,True
2017-07-25 22:03:39.440,157,2,True
2017-07-25 22:03:39.440,158,2,True
2017-07-25 22:03:40.445,158,2,True
2017-07-25 22:03:40.445,157,2,True
2017-07-25 22:03:40.445,157,2,True
2017-07-25 22:03:40.445,157,3,True
2017-07-25 22:03:40.445,158,2,True
2017-07-25 22:03:40.445,157,2,True
2017-07-25 22:03:40.445,157,2,True
2017-07-25 22:03:40.445,157,3,True
2017-07-25 22:03:41.442,157,3,True
2017-07-25 22:03:41.442,157,3,True
2017-07-25 22:03:41.442,157,3,True
2017-07-25 22:03:41.442,157,3,True
2017-07-25 22:03:41.442,157,3,True
2017-07-25 22:03:41.442,157,3,True
2017-07-25 22:03:41.442,157,3,True
2017-07-25 22:03:41.442,157,3,True
2017-07-25 22:03:42.445,157,3,True
2017-07-25 22:03:42.445,157,4,True
2017-07-25 22:03:42.445,157,4,True
2017-07-25 22:03:42.445,157,4,True
2017-07-25 22:03:42.445,157,3,True
2017-07-25 22:03:42.445,157,4,True
2017-07-25 22:03:42.445,157,4,True
2017-07-25 22:03:42.445,157,4,True
2017-07-25 22:03:43.457,157,4,True
2017-07-25 22:03:43.457,156,4,True
2017-07-25 22:03:43.457,155,4,True
2017-07-25 22:03:43.457,155,4,True
2017-07-25 22:03:43.457,157,4,True
2017-07-25 22:03:43.457,156,4,True
2017-07-25 22:03:43.457,155,4,True
2017-07-25 22:03:43.457,155,4,True
2017-07-25 22:03:44.447,155,4,True
2017-07-25 22:03:44.447,156,4,True
2017-07-25 22:03:44.447,156,3,True
2017-07-25 22:03:44.447,155,3,True
2017-07-25 22:03:44.447,155,4,True
2017-07-25 22:03:44.447,156,4,True
2017-07-25 22:03:44.447,156,3,True
2017-07-25 22:03:44.447,155,3,True
2017-07-25 22:03:45.452,155,3,True
2017-07-25 22:03:45.452,155,3,True
2017-07-25 22:03:45.452,154,2,True
2017-07-25 22:03:45.452,154,2,True
2017-07-25 22:03:45.452,155,3,True
2017-07-25 22:03:45.452,155,3,True
2017-07-25 22:03:45.452,154,2,True
2017-07-25 22:03:45.452,154,2,True
2017-07-25 22:03:46.446,154,2,True
2017-07-25 22:03:46.446,155,2,True
2017-07-25 22:03:46.446,155,2,True
2017-07-25 22:03:46.446,156,2,True
2017-07-25 22:03:46.446,154,2,True
2017-07-25 22:03:46.446,155,2,True
2017-07-25 22:03:46.446,155,2,True
2017-07-25 22:03:46.446,156,2,True
2017-07-25 22:03:47.472,157,3,True
2017-07-25 22:03:47.472,157,3,True
2017-07-25 22:03:47.472,157,3,True
2017-07-25 22:03:47.472,156,4,True
2017-07-25 22:03:47.472,157,3,True
2017-07-25 22:03:47.472,157,3,True
2017-07-25 22:03:47.472,157,3,True
2017-07-25 22:03:47.472,156,4,True
2017-07-25 22:03:48.444,156,4,True
2017-07-25 22:03:48.444,156,5,True
2017-07-25 22:03:48.444,157,5,True
2017-07-25 22:03:48.444,157,5,True
2017-07-25 22:03:48.444,156,4,True
2017-07-25 22:03:48.444,156,5,True
2017-07-25 22:03:48.444,157,5,True
2017-07-25 22:03:48.444,157,5,True
2017-07-25 22:03:49.461,157,5,True
2017-07-25 22:03:49.461,157,5,True
2017-07-25 22:03:49.461,157,5,True
2017-07-25 22:03:49.461,156,6,True
2017-07-25 22:03:49.461,157,5,True
2017-07-25 22:03:49.461,157,5,True
2017-07-25 22:03:49.461,157,5,True
2017-07-25 22:03:49.461,156,6,True
2017-07-25 22:03:50.440,155,6,True
2017-07-25 22:03:50.440,155,6,True
2017-07-25 22:03:50.440,154,6,True
2017-07-25 22:03:50.440,154,6,True
2017-07-25 22:03:50.440,155,6,True
2017-07-25 22:03:50.440,155,6,True
2017-07-25 22:03:50.440,154,6,True
2017-07-25 22:03:50.440,154,6,True
2017-07-25 22:03:51.459,154,6,True
2017-07-25 22:03:51.459,153,6,True
2017-07-25 22:03:51.459,153,6,True
2017-07-25 22:03:51.459,152,6,True
2017-07-25 22:03:51.459,154,6,True
2017-07-25 22:03:51.459,153,6,True
2017-07-25 22:03:51.459,153,6,True
2017-07-25 22:03:51.459,152,6,True
2017-07-25 22:03:52.443,149,6,True
2017-07-25 22:03:52.443,149,6,True
2017-07-25 22:03:52.443,145,6,True
2017-07-25 22:03:52.443,145,6,True
2017-07-25 22:03:52.443,149,6,True
2017-07-25 22:03:52.443,149,6,True
2017-07-25 22:03:52.443,145,6,True
2017-07-25 22:03:52.443,145,6,True
2017-07-25 22:03:53.466,143,6,True
2017-07-25 22:03:53.466,143,6,True
2017-07-25 22:03:53.466,143,6,True
2017-07-25 22:03:53.466,143,6,True
2017-07-25 22:03:53.466,143,6,True
2017-07-25 22:03:53.466,143,6,True
2017-07-25 22:03:53.466,143,6,True
2017-07-25 22:03:53.466,143,6,True
2017-07-25 22:03:54.442,143,6,True
2017-07-25 22:03:54.442,144,6,True
2017-07-25 22:03:54.442,145,6,True
2017-07-25 22:03:54.442,145,6,True
2017-07-25 22:03:54.442,143,6,True
2017-07-25 22:03:54.442,144,6,True
2017-07-25 22:03:54.442,145,6,True
2017-07-25 22:03:54.442,145,6,True
2017-07-25 22:03:55.455,146,6,True
2017-07-25 22:03:55.455,146,6,True
2017-07-25 22:03:55.455,146,6,True
2017-07-25 22:03:55.455,147,6,True
2017-07-25 22:03:55.455,146,6,True
2017-07-25 22:03:55.455,146,6,True
2017-07-25 22:03:55.455,146,6,True
2017-07-25 22:03:55.455,147,6,True
2017-07-25 22:03:56.439,147,6,True
2017-07-25 22:03:56.439,147,6,True
2017-07-25 22:03:56.439,147,6,True
2017-07-25 22:03:56.439,148,6,True
2017-07-25 22:03:56.439,147,6,True
2017-07-25 22:03:56.439,147,6,True
2017-07-25 22:03:56.439,147,6,True
2017-07-25 22:03:56.439,148,6,True
2017-07-25 22:03:57.451,148,5,True
2017-07-25 22:03:57.451,148,5,True
2017-07-25 22:03:57.451,148,6,True
2017-07-25 22:03:57.451,148,6,True
2017-07-25 22:03:57.451,148,5,True
2017-07-25 22:03:57.451,148,5,True
2017-07-25 22:03:57.451,148,6,True
2017-07-25 22:03:57.451,148,6,True
2017-07-25 22:03:58.456,148,6,True
2017-07-25 22:03:58.456,148,6,True
2017-07-25 22:03:58.456,148,6,True
2017-07-25 22:03:58.456,149,6,True
2017-07-25 22:03:58.456,148,6,True
2017-07-25 22:03:58.456,148,6,True
2017-07-25 22:03:58.456,148,6,True
2017-07-25 22:03:58.456,149,6,True
2017-07-25 22:03:59.456,150,6,True
2017-07-25 22:03:59.456,150,6,True
2017-07-25 22:03:59.456,150,6,True
2017-07-25 22:03:59.456,151,5,True
2017-07-25 22:03:59.456,150,6,True
2017-07-25 22:03:59.456,150,6,True
2017-07-25 22:03:59.456,150,6,True
2017-07-25 22:03:59.456,151,5,True
2017-07-25 22:04:00.450,151,5,True
2017-07-25 22:04:00.450,151,5,True
2017-07-25 22:04:00.450,151,5,True
2017-07-25 22:04:00.450,151,5,True
2017-07-25 22:04:00.450,151,5,True
2017-07-25 22:04:00.450,151,5,True
2017-07-25 22:04:00.450,151,5,True
2017-07-25 22:04:00.450,151,5,True
2017-07-25 22:04:01.454,152,5,True
2017-07-25 22:04:01.454,152,6,True
2017-07-25 22:04:01.454,152,6,True
2017-07-25 22:04:01.454,152,6,True
2017-07-25 22:04:01.454,152,5,True
2017-07-25 22:04:01.454,152,6,True
2017-07-25 22:04:01.454,152,6,True
2017-07-25 22:04:01.454,152,6,True
2017-07-25 22:04:02.433,152,6,True
2017-07-25 22:04:02.433,153,5,True
2017-07-25 22:04:02.433,154,5,True
2017-07-25 22:04:02.433,154,4,True
2017-07-25 22:04:02.433,152,6,True
2017-07-25 22:04:02.433,153,5,True
2017-07-25 22:04:02.433,154,5,True
2017-07-25 22:04:02.433,154,4,True
2017-07-25 22:04:03.449,155,4,True
2017-07-25 22:04:03.449,155,3,True
2017-07-25 22:04:03.449,155,3,True
2017-07-25 22:04:03.449,155,3,True
2017-07-25 22:04:03.449,155,4,True
2017-07-25 22:04:03.449,155,3,True
2017-07-25 22:04:03.449,155,3,True
2017-07-25 22:04:03.449,155,3,True
2017-07-25 22:04:04.445,155,4,True
2017-07-25 22:04:04.445,155,4,True
2017-07-25 22:04:04.445,155,4,True
2017-07-25 22:04:04.445,155,5,True
2017-07-25 22:04:04.445,155,4,True
2017-07-25 22:04:04.445,155,4,True
2017-07-25 22:04:04.445,155,4,True
2017-07-25 22:04:04.445,155,5,True
2017-07-25 22:04:05.444,155,5,True
2017-07-25 22:04:05.444,156,5,True
2017-07-25 22:04:05.444,156,5,True
2017-07-25 22:04:05.444,156,4,True
2017-07-25 22:04:05.444,155,5,True
2017-07-25 22:04:05.444,156,5,True
2017-07-25 22:04:05.444,156,5,True
2017-07-25 22:04:05.444,156,4,True
2017-07-25 22:04:06.447,156,4,True
2017-07-25 22:04:06.447,156,4,True
2017-07-25 22:04:06.447,156,3,True
2017-07-25 22:04:06.447,156,3,True
2017-07-25 22:04:06.447,156,4,True
2017-07-25 22:04:06.447,156,4,True
2017-07-25 22:04:06.447,156,3,True
2017-07-25 22:04:06.447,156,3,True
2017-07-25 22:04:07.463,156,3,True
2017-07-25 22:04:07.463,155,4,True
2017-07-25 22:04:07.463,155,4,True
2017-07-25 22:04:07.463,155,4,True
2017-07-25 22:04:07.463,156,3,True
2017-07-25 22:04:07.463,155,4,True
2017-07-25 22:04:07.463,155,4,True
2017-07-25 22:04:07.463,155,4,True
2017-07-25 22:04:08.444,156,5,True
2017-07-25 22:04:08.444,157,5,True
2017-07-25 22:04:08.444,157,6,True
2017-07-25 22:04:08.444,157,6,True
2017-07-25 22:04:08.444,156,5,True
2017-07-25 22:04:08.444,157,5,True
2017-07-25 22:04:08.444,157,6,True
2017-07-25 22:04:08.444,157,6,True
2017-07-25 22:04:09.451,157,6,True
2017-07-25 22:04:09.451,157,7,True
2017-07-25 22:04:09.451,156,7,True
2017-07-25 22:04:09.451,156,7,True
2017-07-25 22:04:09.451,157,6,True
2017-07-25 22:04:09.451,157,7,True
2017-07-25 22:04:09.451,156,7,True
2017-07-25 22:04:09.451,156,7,True
2017-07-25 22:04:10.464,156,7,True
2017-07-25 22:04:10.464,156,7,True
2017-07-25 22:04:10.464,156,8,True
2017-07-25 22:04:10.464,156,8,True
2017-07-25 22:04:10.464,156,7,True
2017-07-25 22:04:10.464,156,7,True
2017-07-25 22:04:10.464,156,8,True
2017-07-25 22:04:10.464,156,8,True
2017-07-25 22:04:11.488,157,8,True
2017-07-25 22:04:11.488,157,8,True
2017-07-25 22:04:11.488,157,8,True
2017-07-25 22:04:11.488,157,8,True
2017-07-25 22:04:11.488,157,8,True
2017-07-25 22:04:11.488,157,8,True
2017-07-25 22:04:11.488,157,8,True
2017-07-25 22:04:11.488,157,8,True
2017-07-25 22:04:12.477,157,8,True
2017-07-25 22:04:12.477,157,8,True
2017-07-25 22:04:12.477,158,8,True
2017-07-25 22:04:12.477,158,8,True
2017-07-25 22:04:12.477,157,8,True
2017-07-25 22:04:12.477,157,8,True
2017-07-25 22:04:12.477,158,8,True
2017-07-25 22:04:12.477,158,8,True
2017-07-25 22:04:13.500,158,8,True
2017-07-25 22:04:13.500,158,8,True
2017-07-25 22:04:13.500,158,8,True
2017-07-25 22:04:13.500,159,8,True
2017-07-25 22:04:13.500,158,8,True
2017-07-25 22:04:13.500,158,8,True
2017-07-25 22:04:13.500,158,8,True
2017-07-25 22:04:13.500,159,8,True
2017-07-25 22:04:14.460,160,8,True
2017-07-25 22:04:14.460,160,9,True
2017-07-25 22:04:14.460,161,9,True
2017-07-25 22:04:14.460,161,9,True
2017-07-25 22:04:14.460,160,8,True
2017-07-25 22:04:14.460,160,9,True
2017-07-25 22:04:14.460,161,9,True
2017-07-25 22:04:14.460,161,9,True
2017-07-25 22:04:15.459,161,9,True
2017-07-25 22:04:15.459,160,9,True
2017-07-25 22:04:15.459,159,9,True
2017-07-25 22:04:15.459,159,9,True
2017-07-25 22:04:15.459,161,9,True
2017-07-25 22:04:15.459,160,9,True
2017-07-25 22:04:15.459,159,9,True
